episode,episodic_reward
0,4.145503
1,4.270444
2,4.337896
3,4.533369
4,3.897869
5,4.029657
6,4.124033
7,4.172861
8,4.306353
9,4.098531
10,4.199429
11,4.233062
12,4.121764
13,4.303746
14,3.979850
15,4.061767
16,3.999095
17,4.128991
18,4.072970
19,4.013474
20,4.187308
21,4.146312
22,4.358795
23,4.032523
24,4.367021
25,4.185234
26,4.436334
27,4.038961
28,4.387020
29,4.206969
30,4.181504
31,4.110735
32,4.007234
33,4.318489
34,4.169913
35,4.153698
36,4.187532
37,4.151508
38,4.089695
39,4.352172
40,4.111724
41,4.168433
42,4.280413
43,4.111618
44,4.374713
45,4.089511
46,4.205897
47,4.167055
48,3.993702
49,4.343126
50,4.079593
51,4.175566
52,3.946334
53,4.337103
54,4.106814
55,4.392025
56,4.365650
57,4.064618
58,4.268859
59,4.113552
60,4.157923
61,4.003023
62,4.359724
63,4.087203
64,4.125097
65,4.336852
66,4.140168
67,4.276694
68,4.117381
69,4.333383
70,4.120998
71,4.250376
72,4.227871
73,3.729759
74,4.279858
75,4.274051
76,4.213703
77,4.286212
78,4.231706
79,4.038466
80,4.057770
81,4.195257
82,4.021373
83,3.948403
84,4.211819
85,4.074780
86,4.195204
87,4.052838
88,4.267630
89,4.178336
90,4.161448
91,4.097747
92,4.071240
93,4.233867
94,4.212464
95,4.000918
96,4.290379
97,4.048801
98,4.299175
99,4.244508
100,4.241905
101,4.029639
102,4.178290
103,4.121508
104,4.054192
105,4.364682
106,3.950618
107,4.153237
108,4.212572
109,4.439577
110,3.987464
111,4.021596
112,4.315734
113,4.065519
114,4.130031
115,4.416903
116,4.269815
117,4.288367
118,4.188834
119,4.172608
120,4.154748
121,3.868711
122,4.162511
123,4.213440
124,4.313488
125,4.305936
126,4.213310
127,4.327672
128,4.150894
129,4.248961
130,3.701063
131,4.000232
132,4.257487
133,4.134426
134,3.907479
135,4.338123
136,4.247891
137,4.185306
138,4.266363
139,4.099821
140,4.074579
141,4.155651
142,4.426601
143,4.190562
144,4.165894
145,4.077008
146,3.960516
147,4.127322
148,4.037245
149,4.086488
150,4.136620
151,4.344270
152,4.282867
153,3.966527
154,4.283916
155,4.076249
156,4.161516
157,4.090823
158,4.158746
159,4.131698
160,4.080878
161,4.211754
162,4.181037
163,4.086433
164,4.108614
165,4.370522
166,3.921878
167,4.096161
168,4.113010
169,4.113929
170,4.223364
171,4.178793
172,3.894544
173,4.164333
174,4.026199
175,4.294017
176,3.987991
177,4.128685
178,4.069836
179,4.034821
180,4.237158
181,4.382330
182,4.371224
183,4.236561
184,4.150184
185,4.229249
186,4.291775
187,3.768521
188,4.153707
189,4.143066
190,4.228572
191,4.199888
192,4.233670
193,4.494895
194,3.850972
195,4.337372
196,4.024358
197,4.121932
198,4.075029
199,4.379298
200,4.235862
201,4.379768
202,4.084745
203,4.254209
204,4.326466
205,4.181691
206,4.122875
207,4.366746
208,4.196659
209,4.196144
210,4.332108
211,4.178043
212,4.053033
213,4.226412
214,4.138803
215,4.317629
216,4.122580
217,4.202423
218,4.137253
219,3.632081
220,4.222255
221,4.259444
222,4.371773
223,4.381007
224,4.436963
225,4.196506
226,4.031247
227,4.115826
228,4.100288
229,4.287993
230,4.300068
231,4.315857
232,4.360019
233,4.187110
234,4.198065
235,3.734144
236,3.999014
237,4.124996
238,4.243577
239,4.140151
240,3.998693
241,3.993592
242,3.910013
243,4.066784
244,4.119609
245,4.066740
246,4.348321
247,4.035121
248,4.221957
249,4.233840
250,4.047222
251,4.014599
252,4.078800
253,4.083162
254,4.101624
255,4.200377
256,4.406228
257,4.008970
258,4.164151
259,4.104653
260,4.435684
261,4.121335
262,4.027995
263,4.052699
264,4.196427
265,4.000195
266,4.124057
267,4.067471
268,4.060099
269,3.977754
270,4.218465
271,4.222952
272,4.135331
273,4.146988
274,4.093137
275,4.222457
276,4.065932
277,4.066116
278,3.911474
279,3.363422
280,4.101617
